Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Development and Implementation of Enterprise Management System Based on J2EE,Green Communications and Networks,,,,10.1007/978-94-007-2169-2_16,Jia XiaoyunZhao Xiao,2012,https://link.springer.com/chapter/10.1007/978-94-007-2169-2_16,Conference paper
The Development of Automotive Interior Sales Website,Information and Business Intelligence,,,,10.1007/978-3-642-29087-9_53,Wenrong JiangJian ChenWei Tao,2012,https://link.springer.com/chapter/10.1007/978-3-642-29087-9_53,Conference paper
Programming with SQL Database,Pro SQL Database for Windows Azure,,,,10.1007/978-1-4302-4396-0_5,Scott KleinHerve Roggero,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4396-0_5,Chapter
Managing ASP.NET Application Policies,Ultra-Fast ASP.NET 4.5,,,,10.1007/978-1-4302-4339-7_7,Richard Kiessig,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4339-7_7,Chapter
Enhancing Collaborative Intrusion Detection Methods Using a Kademlia Overlay Network,Information and Communication Technologies,,,,10.1007/978-3-642-32808-4_6,Zoltán CzirkosGábor Hosszú,2012,https://link.springer.com/chapter/10.1007/978-3-642-32808-4_6,Conference paper
Identifying Semantic Relationships in Digital Libraries of Cultural Heritage,Progress in Cultural Heritage Preservation,,,,10.1007/978-3-642-34234-9_78,Zoltán HarsányiViera RozinajováNadežda Andrejčíková,2012,https://link.springer.com/chapter/10.1007/978-3-642-34234-9_78,Conference paper
WebSockets,Pro HTML5 with Visual Studio 2012,,,,10.1007/978-1-4302-4639-8_13,Mark J. Collins,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4639-8_13,Chapter
Computational Intelligence in Multi-channel EEG Signal Analysis,Recent Advances in Intelligent Engineering Systems,,,,10.1007/978-3-642-23229-9_17,Aleš ProcházkaMartina MudrováOldřich VyšataLucie GráfováCarmen Paz Suárez Araujo,2012,https://link.springer.com/chapter/10.1007/978-3-642-23229-9_17,Chapter
Caching,Ultra-Fast ASP.NET 4.5,,,,10.1007/978-1-4302-4339-7_3,Richard Kiessig,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4339-7_3,Chapter
Foster an Implicit Community Based on a Newsletter Tracking System,On the Move to Meaningful Internet Systems: OTM 2012,,,,10.1007/978-3-642-33606-5_24,Tiago Lopes FerreiraAlberto Rodrigues da Silva,2012,https://link.springer.com/chapter/10.1007/978-3-642-33606-5_24,Conference paper
"Of Guns, Ideas, and Taxes: Understanding the Political Logic of Violence-Reducing Policy Innovation in Three Colombian Cities",Latin American Urban Development into the 21st Century,,,,10.1057/9781137035134_9,Francisco Gutiérrez SanínMaría Teresa GutiérrezTania Guzmán PardoJuan Carlos Arenas GómezMaría Teresa Pinto,2012,https://link.springer.com/chapter/10.1057/9781137035134_9,Chapter
Tainted Flow Analysis on e-SSA-Form Programs,Compiler Construction,,,,10.1007/978-3-642-19861-8_8,Andrei RimsaMarcelo d’AmorimFernando Magno Quintão Pereira,2011,https://link.springer.com/chapter/10.1007/978-3-642-19861-8_8,Conference paper
Database Integration I,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_7,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_7,Chapter
Database Integration III,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_9,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_9,Chapter
Introduction,Pro Android Python with SL4A,,,,10.1007/978-1-4302-3570-5_1,Paul Ferrill,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3570-5_1,Chapter
Connecting to MySQL with PHP and SQL,PHP Solutions,,,,10.1007/978-1-4302-3250-6_11,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_11,Chapter
Spatial Information Databases Integration Model,Informatics Engineering and Information Science,,,,10.1007/978-3-642-25483-3_7,Mustafa ManMohd. Shafry Mohd RahimMohammad Zaidi ZakariaWan Aezwani Wan Abu Bakar,2011,https://link.springer.com/chapter/10.1007/978-3-642-25483-3_7,Conference paper
Web and Database Systems,Handbook of Open Source Tools,,,,10.1007/978-1-4419-7719-9_20,Sandeep Koranne,2011,https://link.springer.com/chapter/10.1007/978-1-4419-7719-9_20,Chapter
Geoparsing of Czech RSS News and Evaluation of Its Spatial Distribution,Semantic Methods for Knowledge Management and Communication,,,,10.1007/978-3-642-23418-7_31,Jiří HorákPavel BelajIgor IvanPeter NemecJiří ArdielliJan Růžička,2011,https://link.springer.com/chapter/10.1007/978-3-642-23418-7_31,Chapter
"Some Ideas on Virtualized System Security, and Monitors",Data Privacy Management and Autonomous Spontaneous Security,,,,10.1007/978-3-642-19348-4_18,Hedi BenzinaJean Goubault-Larrecq,2011,https://link.springer.com/chapter/10.1007/978-3-642-19348-4_18,Conference paper
Online Social Networks: Status and Trends,New Directions in Web Data Management 1,,,,10.1007/978-3-642-17551-0_8,George PallisDemetrios Zeinalipour-YaztiMarios D. Dikaiakos,2011,https://link.springer.com/chapter/10.1007/978-3-642-17551-0_8,Chapter
Introduction,Serbia and the Serbs in World War Two,,,,10.1057/9780230347816_1,Sabrina P. Ramet,2011,https://link.springer.com/chapter/10.1057/9780230347816_1,Chapter
Conformance Verification of Privacy Policies,Web Services and Formal Methods,,,,10.1007/978-3-642-19589-1_6,Xiang Fu,2011,https://link.springer.com/chapter/10.1007/978-3-642-19589-1_6,Conference paper
Safe Execution of System and Remote Procedure Calls,Pro PHP Security,,,,10.1007/978-1-4302-3319-0_12,Chris SnyderThomas MyerMichael Southwell,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3319-0_12,Chapter
Stored Routines,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_32,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_32,Chapter
Authenticating Users with a Database,PHP Solutions,,,,10.1007/978-1-4302-3250-6_17,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_17,Chapter
Managing Content,PHP Solutions,,,,10.1007/978-1-4302-3250-6_13,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_13,Chapter
Managing Multiple Database Tables,PHP Solutions,,,,10.1007/978-1-4302-3250-6_16,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_16,Chapter
Creating a Dynamic Online Gallery,PHP Solutions,,,,10.1007/978-1-4302-3250-6_12,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_12,Chapter
Pulling Data from Multiple Tables,PHP Solutions,,,,10.1007/978-1-4302-3250-6_15,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_15,Chapter
Formatting Text and Dates,PHP Solutions,,,,10.1007/978-1-4302-3250-6_14,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_14,Chapter
Migrating Web 1.0 Interfaces to RIA,AdvancED Flex 4,,,,10.1007/978-1-4302-2484-6_12,Shashank Tiwari,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2484-6_12,Chapter
Workload Management,Pro Oracle Database 11g RAC on Linux,,,,10.1007/978-1-4302-2959-9_11,Steve ShawMartin Bach,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2959-9_11,Chapter
Chapter 8 Database Optimization,Pro PHP Application Performance,,,,10.1007/978-1-4302-2899-8_8,Armando PadillaTim Hawkins,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2899-8_8,Chapter
Programming with SQL Azure,Pro Sql Azure,,,,10.1007/978-1-4302-2962-9_6,Scott KleinHerve Roggero,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2962-9_6,Chapter
Flash Builder 4: The programming environment,Flash Builder and Flash Catalyst,,,,10.1007/978-1-4302-2836-3_3,Steven Peeters,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2836-3_3,Chapter
The NEO Protocol for Large-Scale Distributed Database Systems: Modelling and Initial Verification,Applications and Theory of Petri Nets,,,,10.1007/978-3-642-13675-7_10,Christine ChoppyAnna DedovaSami EvangelistaSilien HongKais KlaiLaure Petrucci,2010,https://link.springer.com/chapter/10.1007/978-3-642-13675-7_10,Conference paper
Practical NFC Peer-to-Peer Relay Attack Using Mobile Phones,Radio Frequency Identification: Security and Privacy Issues,,,,10.1007/978-3-642-16822-2_4,Lishoy FrancisGerhard HanckeKeith MayesKonstantinos Markantonakis,2010,https://link.springer.com/chapter/10.1007/978-3-642-16822-2_4,Conference paper
Improving Web Search and Navigation Using Summarization Process,"Knowledge Management, Information Systems, E-Learning, and Sustainability Research",,,,10.1007/978-3-642-16318-0_15,Antonella Carbonaro,2010,https://link.springer.com/chapter/10.1007/978-3-642-16318-0_15,Conference paper
An Interactive Tool for Analyzing Embedded SQL Queries,Programming Languages and Systems,,,,10.1007/978-3-642-17164-2_10,Aivar AnnamaaAndrey BreslavJevgeni KabanovVarmo Vene,2010,https://link.springer.com/chapter/10.1007/978-3-642-17164-2_10,Conference paper
Deploying AppFabric Applications,Pro Windows Server AppFabric,,,,10.1007/978-1-4302-2818-9_9,Stephen KaufmanDanny Garber,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2818-9_9,Chapter
Database Administration,The Definitive Guide to MongoDB,,,,10.1007/978-1-4302-3052-6_9,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3052-6_9,Chapter
"Views, Forms, Filters, and Validators",Beginning Zend Framework,,,,10.1007/978-1-4302-1826-5_4,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1826-5_4,Chapter
"Database Communication, Manipulation, and Display",Beginning Zend Framework,,,,10.1007/978-1-4302-1826-5_5,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1826-5_5,Chapter
PHP with DB2,Beginning DB2,,,,10.1007/978-1-4302-0548-7_13,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0548-7_13,Chapter
A Hybrid Technology for Operational Decision Support in Pervasive Environments,Artificial Intelligence Applications and Innovations III,,,,10.1007/978-1-4419-0221-4_3,Alexander SmirnovTatiana LevashovaNikolay ShilovAlexey Kashevnik,2009,https://link.springer.com/chapter/10.1007/978-1-4419-0221-4_3,Conference paper
"Papers on the SVD, Eigenproblem and Invariant Subspaces: Algorithms",G.W. Stewart,,,,10.1007/978-0-8176-4968-5_16,Misha E. KilmerDianne P. O’Leary,2010,https://link.springer.com/chapter/10.1007/978-0-8176-4968-5_16,Chapter
Sending and Receiving E-mail,Beginning Zend Framework,,,,10.1007/978-1-4302-1826-5_6,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1826-5_6,Chapter
"Hop, a Fast Server for the Diffuse Web",Coordination Models and Languages,,,,10.1007/978-3-642-02053-7_1,Manuel Serrano,2009,https://link.springer.com/chapter/10.1007/978-3-642-02053-7_1,Conference paper
Managing ASP.NET Application Policies,Ultra-Fast ASP.NET,,,,10.1007/978-1-4302-2384-9_7,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2384-9_7,Chapter
Caching with Zend Framework,Beginning Zend Framework,,,,10.1007/978-1-4302-1826-5_9,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1826-5_9,Chapter
Web Services and Feeds,Beginning Zend Framework,,,,10.1007/978-1-4302-1826-5_7,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1826-5_7,Chapter
Building Bioinformatic Database Systems,Bioinformatics: Applications in Life and Environmental Sciences,,,,10.1007/978-1-4020-8880-3_6,B. B. Meshram,2009,https://link.springer.com/chapter/10.1007/978-1-4020-8880-3_6,Chapter
Chaplaincy in University: A Need Not an Option,"International Handbook of the Religious, Moral and Spiritual Dimensions in Education",,,,10.1007/1-4020-5246-4_57,Jennie Clifford,2009,https://link.springer.com/chapter/10.1007/1-4020-5246-4_57,Chapter
What Constitutes Open Source? A Study of the Vista Electronic Medical Record Software,Open Source Ecosystems: Diverse Communities Interacting,,,,10.1007/978-3-642-02032-2_27,John Noll,2009,https://link.springer.com/chapter/10.1007/978-3-642-02032-2_27,Conference paper
"Going the Routesy Way with Core Location, XML, and SQLite",iPhone Cool Projects,,,,10.1007/978-1-4302-2358-0_7,Steven Peterson,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2358-0_7,Chapter
SQL Server Relational Database,Ultra-Fast ASP.NET,,,,10.1007/978-1-4302-2384-9_8,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2384-9_8,Chapter
Spring JDBC and Hibernate,Beginning Java™ and Flex,,,,10.1007/978-1-4302-2386-3_5,Filippo di Pisa,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2386-3_5,Chapter
Introduction,Civilian Jihad,,,,10.1057/9780230101753_1,Maria J. Stephan,2009,https://link.springer.com/chapter/10.1057/9780230101753_1,Chapter
Caching,Ultra-Fast ASP.NET,,,,10.1007/978-1-4302-2384-9_3,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2384-9_3,Chapter
Website Deployment,Pro ASP.NET 3.5 in C# 2008,,,,10.1007/978-1-4302-1568-4_18,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1568-4_18,Chapter
Connectivity and Networking,Expert Oracle Database 11g Administration,,,,10.1007/978-1-4302-1016-0_11,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1016-0_11,Chapter
Identification of Impact Odorants of Wines,Wine Chemistry and Biochemistry,,,,10.1007/978-0-387-74118-5_18,Vicente FerreiraJuan Cacho,2009,https://link.springer.com/chapter/10.1007/978-0-387-74118-5_18,Chapter
Exceptions,Pro PHP,,,,10.1007/978-1-4302-0279-0_4,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0279-0_4,Chapter
A Framework for Integrated Design of Mechatronic Systems,Collaborative Design and Planning for Digital Manufacturing,,,,10.1007/978-1-84882-287-0_2,Kenway ChenJonathan BankstonJitesh H. PanchalDirk Schaefer,2009,https://link.springer.com/chapter/10.1007/978-1-84882-287-0_2,Chapter
Generating XML from a Database,PHP Object-Oriented Solutions,,,,10.1007/978-1-4302-1012-2_8,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1012-2_8,Chapter
"Building a Facebook Application, Start to Finish",Facebook API Developers Guide,,,,10.1007/978-1-4302-0970-6_4,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0970-6_4,Chapter
Using Online Storage Services,Pro Web 2.0 Mashups,,,,10.1007/978-1-4302-0286-8_16,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0286-8_16,Chapter
Migrating Web 1.0 Interfaces to RIA,AdvancED Flex 3,,,,10.1007/978-1-4302-1028-3_11,Shashank Tiwari,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1028-3_11,Chapter
Design and Implementation of a Mobile Management System for Campus Server,"Computer And Computing Technologies In Agriculture, Volume I",,,,10.1007/978-0-387-77251-6_6,Shijue ZhengZhenhua Zheng,2008,https://link.springer.com/chapter/10.1007/978-0-387-77251-6_6,Conference paper
Developing an Ajax Web Application,Ajax in Oracle JDeveloper,,,,10.1007/978-3-540-77596-6_2,,2008,https://link.springer.com/chapter/10.1007/978-3-540-77596-6_2,Chapter
Antisocial Networks: Turning a Social Network into a Botnet,Information Security,,,,10.1007/978-3-540-85886-7_10,Elias AthanasopoulosA. MakridakisS. AntonatosD. AntoniadesSotiris IoannidisK. G. AnagnostakisEvangelos P. Markatos,2008,https://link.springer.com/chapter/10.1007/978-3-540-85886-7_10,Conference paper
Planning the Underlying Database,Beginning Database-Driven Application Development in Java™ EE,,,,10.1007/978-1-4302-0964-5_5,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0964-5_5,Chapter
Exploring Integration Tier Design Patterns,Pro Java™ EE Spring Patterns,,,,10.1007/978-1-4302-1010-8_5,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1010-8_5,Chapter
"The United States: Messianism, Apocalypticism, and Political Religion",The Sacred in Twentieth-Century Politics,,,,10.1057/9780230241633_11,Chip Berlet,2008,https://link.springer.com/chapter/10.1057/9780230241633_11,Chapter
Enter the Enterprise: A DWR-Based Report Portal,Practical DWR 2 Projects,,,,10.1007/978-1-4302-0556-2_7,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0556-2_7,Chapter
Working with Databases,Pro Drupal Development,,,,10.1007/978-1-4302-0990-4_5,John K. VanDyk,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0990-4_5,Chapter
PHP’s Oracle Functionality,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_32,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_32,Chapter
Installing and Configuring Oracle Database XE,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_27,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_27,Chapter
Using HTML_Table with Advanced Queries,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_34,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_34,Chapter
Hematology and Hemostasis,Concise Manual of Hematology and Oncology,,,,10.1007/978-3-540-73277-8_6,Jürgen FinkeHartmut BertzAnna-Katharina KaskelJürgen HeinzA.K. ThomasDietmar P. BergerRupert EngelhardtOliver Schmah,2008,https://link.springer.com/chapter/10.1007/978-3-540-73277-8_6,Chapter
"Share Your Knowledge: DWiki, the DWR-Based Wiki",Practical DWR 2 Projects,,,,10.1007/978-1-4302-0556-2_5,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0556-2_5,Chapter
Session Handlers,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_18,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_18,Chapter
Authentication,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_14,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_14,Chapter
MVC and the Zend Framework,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_25,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_25,Chapter
Python for Symbian Phones,Mobile Phone Programming,,,,10.1007/978-1-4020-5969-8_2,Jürgen Scheible,2007,https://link.springer.com/chapter/10.1007/978-1-4020-5969-8_2,Chapter
Improving the Interoperability of Automotive Tools by Raising the Abstraction from Legacy XML Formats to Standardized Metamodels,Model Driven Architecture- Foundations and Applications,,,,10.1007/978-3-540-72901-3_5,Mark BrörkensMatthias Köster,2007,https://link.springer.com/chapter/10.1007/978-3-540-72901-3_5,Conference paper
Recent Progress of Phosphate Derivatives Recognition Utilizing Artificial Small Molecular Receptors in Aqueous Media,Recognition of Anions,,,,10.1007/430_2007_072,Shun-ichi TamaruItaru Hamachi,2007,https://link.springer.com/chapter/10.1007/430_2007_072,Chapter
Ajax: Where the Client and Server Collide,"Practical JavaScript™, DOM Scripting, and Ajax Projects",,,,10.1007/978-1-4302-0197-7_12,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0197-7_12,Chapter
Parameters for Carbamate Pesticide QSAR and PBPK/PD Models for Human Risk Assessment,Reviews of Environmental Contamination and Toxicology,,,,10.1007/978-0-387-73163-6_3,James B. KnaakCurt C. DaryMiles S. OkinoFred W. PowerXiaofei ZhangCarol B. ThompsonR. Tornero-VelezJerry N. Blancato,2008,https://link.springer.com/chapter/10.1007/978-0-387-73163-6_3,Chapter
Solutions to Common PHP/Mysql Problems,PHP Solutions: Dynamic Web Design Made Easy,,,,10.1007/978-1-4302-0275-2_14,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0275-2_14,Chapter
Chronology,"History of Shock Waves, Explosions and Impact",,,,10.1007/978-3-540-30421-0_3,,2009,https://link.springer.com/chapter/10.1007/978-3-540-30421-0_3,Chapter
Detection and Prevention of SQL Injection Attacks,Malware Detection,,,,10.1007/978-0-387-44599-1_5,William G. J. HalfondAlessandro Orso,2007,https://link.springer.com/chapter/10.1007/978-0-387-44599-1_5,Conference paper
"Europeanization, Democratization and Human Rights in Turkey",Turkey and the European Union,,,,10.1057/9780230223035_5,E. Fuat KeymanSenem Aydιn Düzgit,2007,https://link.springer.com/chapter/10.1057/9780230223035_5,Chapter
PHP’s PostgreSQL Functionality,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_30,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_30,Chapter
Authentication,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_14,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_14,Chapter
Website Deployment,Pro ASP.NET 3.5 in C# 2008,,,,10.1007/978-1-4302-0432-9_18,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0432-9_18,Chapter
Getting Started with a Database,PHP Solutions: Dynamic Web Design Made Easy,,,,10.1007/978-1-4302-0275-2_11,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0275-2_11,Chapter
Database Administration,Oracle Database 11g,,,,10.1007/978-1-4302-0469-5_3,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0469-5_3,Chapter
PHP’s mysqli Extension,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_30,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_30,Chapter
Templating with Smarty,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_19,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_19,Chapter
Keeping Intruders at Bay,PHP Solutions: Dynamic Web Design Made Easy,,,,10.1007/978-1-4302-0275-2_15,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0275-2_15,Chapter
Managing Content,PHP Solutions: Dynamic Web Design Made Easy,,,,10.1007/978-1-4302-0275-2_13,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0275-2_13,Chapter
Session Handlers,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_18,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_18,Chapter
Creating a Dynamic Online Gallery,PHP Solutions: Dynamic Web Design Made Easy,,,,10.1007/978-1-4302-0275-2_12,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0275-2_12,Chapter
Manipulating Third-Party Data,Beginning Google Maps Applications with PHP and Ajax,,,,10.1007/978-1-4302-0224-0_5,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0224-0_5,Chapter
Forms and Navigational Cues,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_13,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_13,Chapter
Optimizing and Scaling for Large Data Sets,Beginning Google Maps Applications with PHP and Ajax,,,,10.1007/978-1-4302-0224-0_7,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0224-0_7,Chapter
Advanced Geocoding Topics,Beginning Google Maps Applications with PHP and Ajax,,,,10.1007/978-1-4302-0224-0_11,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0224-0_11,Chapter
Forms and Navigational Cues,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_13,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_13,Chapter
Authentication,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_14,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_14,Chapter
Struts and Ajax,Pro Apache Struts with Ajax,,,,10.1007/978-1-4302-0252-3_12,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0252-3_12,Chapter
Putting the Power of a Database Behind Your Pages,Foundation PHP For Dreamweaver 8,,,,10.1007/978-1-4302-0101-4_7,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0101-4_7,Chapter
Ajax and Web Parts,Pro Ajax and the .NET 2.0 Platform,,,,10.1007/978-1-4302-0183-0_14,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0183-0_14,Chapter
A Semantics Based Information Distribution Framework for Large Web-Based Course Forum System,Advances in Web Based Learning – ICWL 2006,,,,10.1007/11925293_9,Hung ChimMin JiangXiaotie Deng,2006,https://link.springer.com/chapter/10.1007/11925293_9,Conference paper
PHP,The Definitive Guide to MySQL5,,,,10.1007/978-1-4302-0071-0_15,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0071-0_15,Chapter
Website Deployment,Pro ASP.NET 2.0 in VB 2005,,,,10.1007/978-1-4302-0118-2_18,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0118-2_18,Chapter
Introductory Example (An Opinion Poll with PHP),The Definitive Guide to MySQL5,,,,10.1007/978-1-4302-0071-0_3,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0071-0_3,Chapter
Communicating with Internet Services,PHP 5 Recipes,,,,10.1007/978-1-4302-0070-3_16,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0070-3_16,Chapter
API Reference,The Definitive Guide to MySQL5,,,,10.1007/978-1-4302-0071-0_23,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0071-0_23,Chapter
Benchmarking and Profiling,Pro MySQL,,,,10.1007/978-1-4302-0048-2_6,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0048-2_6,Chapter
Visual Basic 6/VBA,The Definitive Guide to MySQL5,,,,10.1007/978-1-4302-0071-0_19,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0071-0_19,Chapter
C,The Definitive Guide to MySQL5,,,,10.1007/978-1-4302-0071-0_18,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0071-0_18,Chapter
Accessing PostgreSQL from Perl,Beginning Databases with PostgreSQL,,,,10.1007/978-1-4302-0018-5_16,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0018-5_16,Chapter
"mysql, mysqladmin, and mysqldump",The Definitive Guide to MySQL5,,,,10.1007/978-1-4302-0071-0_4,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0071-0_4,Chapter
Calcium-Regulating Hormones,Endocrinology,,,,10.1007/978-1-59259-829-8_18,Geoffrey N. Hendy,2005,https://link.springer.com/chapter/10.1007/978-1-59259-829-8_18,Chapter
Second-Messenger Systems and Signal Transduction Mechanisms,Endocrinology,,,,10.1007/978-1-59259-829-8_3,Eliot R. Spindel,2005,https://link.springer.com/chapter/10.1007/978-1-59259-829-8_3,Chapter
Essential SQL,Pro MySQL,,,,10.1007/978-1-4302-0048-2_7,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0048-2_7,Chapter
PHP (Sessions and Databases),The Handbook of Data Communications and Networks,,,,10.1007/978-1-4020-7870-5_94,W. J. Buchanan,2004,https://link.springer.com/chapter/10.1007/978-1-4020-7870-5_94,Chapter
Website Deployment,Pro ASP.NET 2.0 in C# 2005,,,,10.1007/978-1-4302-0064-2_18,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0064-2_18,Chapter
API Reference,The Definitive Guide to MySQL,,,,10.1007/978-1-4302-0669-9_20,Michael Kofler,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0669-9_20,Chapter
Accessing Databases with ADODB,"Essential PHP Tools: Modules, Extensions, and Accelerators",,,,10.1007/978-1-4302-0714-6_2,David Sklar,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0714-6_2,Chapter
Databases,Foundation Mac OS X Web Development,,,,10.1007/978-1-4302-5133-0_8,Phil Sherry,2004,https://link.springer.com/chapter/10.1007/978-1-4302-5133-0_8,Chapter
Using HTML_QuickForm for Form Processing,"Essential PHP Tools: Modules, Extensions, and Accelerators",,,,10.1007/978-1-4302-0714-6_3,David Sklar,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0714-6_3,Chapter
C and C++,The Definitive Guide to MySQL,,,,10.1007/978-1-4302-0669-9_16,Michael Kofler,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0669-9_16,Chapter
